Customer_ID,Arrival_Time,Transaction_Type,Priority,Teller_ID,Teller_Specialization,Teller_Efficiency,Service_Time,Wait_Time,Queue_Length_At_Arrival
C00326,2025-11-30 00:20:00,Withdrawal,Regular,T01,General,0.95,3,25,4
C00327,2025-11-30 00:21:00,Deposit,Regular,T05,General,0.92,7,25,4
C00328,2025-11-30 00:26:00,Withdrawal,Regular,T05,General,0.92,3,27,3
C00329,2025-11-30 00:26:00,Deposit,Regular,T01,General,0.95,6,22,3
C00330,2025-11-30 00:26:00,Withdrawal,Regular,T05,General,0.92,3,30,3
C00331,2025-11-30 00:31:00,Withdrawal,Regular,T01,General,0.95,3,23,2
C00332,2025-11-30 00:34:00,Loan Inquiry,Regular,T05,General,0.92,22,25,2
C00333,2025-11-30 00:38:00,Deposit,Regular,T05,General,0.92,5,43,2
C00334,2025-11-30 00:38:00,Deposit,Regular,T05,General,0.92,5,48,2
C00335,2025-11-30 00:40:00,Withdrawal,VIP,T05,General,0.92,2,51,2
C00336,2025-11-30 00:43:00,Deposit,Senior,T03,General,0.9,4,0,2
C00337,2025-11-30 00:47:00,Utility Payment,VIP,T03,General,0.9,7,0,2
C00338,2025-11-30 00:50:00,Withdrawal,Regular,T01,General,0.95,5,7,3
C00339,2025-11-30 00:53:00,Deposit,Regular,T05,General,0.92,4,40,3
C00340,2025-11-30 00:55:00,Loan Inquiry,Senior,T04,Loans,0.8,18,0,2
C00341,2025-11-30 00:59:00,Withdrawal,Regular,T01,General,0.95,2,3,3
C00342,2025-11-30 01:05:00,Deposit,Regular,T03,General,0.9,6,0,2
C00343,2025-11-30 01:07:00,Loan Inquiry,Regular,T05,General,0.92,17,30,3
C00344,2025-11-30 01:07:00,Withdrawal,Regular,T01,General,0.95,4,0,3
C00345,2025-11-30 01:12:00,Deposit,Regular,T05,General,0.92,3,42,2
C00346,2025-11-30 01:13:00,Withdrawal,Regular,T05,General,0.92,4,44,1
C00347,2025-11-30 01:15:00,Withdrawal,Regular,T03,General,0.9,2,0,1
C00348,2025-11-30 01:18:00,Loan Inquiry,Regular,T05,General,0.92,25,43,1
C00349,2025-11-30 01:20:00,Deposit,Regular,T03,General,0.9,4,0,1
C00350,2025-11-30 01:21:00,Loan Inquiry,Regular,T01,General,0.95,21,0,2
C00351,2025-11-30 01:27:00,Loan Inquiry,Regular,T01,General,0.95,17,15,2
C00352,2025-11-30 01:31:00,Withdrawal,Regular,T03,General,0.9,3,0,2
C00353,2025-11-30 01:32:00,Deposit,Regular,T05,General,0.92,5,54,3
C00354,2025-11-30 01:37:00,Deposit,Regular,T05,General,0.92,5,54,2
C00355,2025-11-30 01:40:00,Utility Payment,Regular,T01,General,0.95,7,19,2
C00356,2025-11-30 01:41:00,Withdrawal,Regular,T01,General,0.95,3,25,2
C00357,2025-11-30 01:44:00,New Account,VIP,T02,Accounts,0.85,31,0,2
C00358,2025-11-30 01:51:00,New Account,Regular,T03,General,0.9,29,0,3
C00359,2025-11-30 01:53:00,Utility Payment,Regular,T01,General,0.95,5,16,4
C00360,2025-11-30 01:57:00,Deposit,Senior,T03,General,0.9,6,23,4
C00361,2025-11-30 01:59:00,Deposit,Regular,T01,General,0.95,3,15,4
C00362,2025-11-30 02:02:00,Deposit,Regular,T01,General,0.95,5,15,4
C00363,2025-11-30 02:03:00,Deposit,Regular,T03,General,0.9,4,23,4
C00364,2025-11-30 02:10:00,Deposit,Regular,T03,General,0.9,6,20,4
C00365,2025-11-30 02:11:00,Deposit,Regular,T01,General,0.95,4,11,4
C00366,2025-11-30 02:12:00,New Account,Regular,T05,General,0.92,35,24,4
C00367,2025-11-30 02:13:00,Withdrawal,Regular,T05,General,0.92,2,58,4
C00368,2025-11-30 02:16:00,Loan Inquiry,Regular,T04,Loans,0.8,15,0,3
C00369,2025-11-30 02:20:00,Withdrawal,Senior,T05,General,0.92,4,53,4
C00370,2025-11-30 02:22:00,Withdrawal,Regular,T05,General,0.92,4,55,4
C00371,2025-11-30 02:24:00,Loan Inquiry,Regular,T01,General,0.95,13,2,4
C00372,2025-11-30 02:26:00,Deposit,Regular,T05,General,0.92,4,55,4
C00373,2025-11-30 02:28:00,Withdrawal,Regular,T05,General,0.92,3,57,4
C00374,2025-11-30 02:30:00,Withdrawal,Regular,T03,General,0.9,3,6,4
C00375,2025-11-30 02:33:00,Utility Payment,Regular,T01,General,0.95,6,6,3
C00376,2025-11-30 02:35:00,Deposit,Regular,T02,Accounts,0.85,6,0,3
C00377,2025-11-30 02:39:00,Deposit,Senior,T03,General,0.9,6,0,3
C00378,2025-11-30 02:40:00,Deposit,Regular,T01,General,0.95,3,5,4
C00379,2025-11-30 02:40:00,Deposit,Senior,T01,General,0.95,3,8,4
C00380,2025-11-30 02:42:00,Deposit,Regular,T05,General,0.92,4,46,3
C00381,2025-11-30 02:44:00,Deposit,Regular,T02,Accounts,0.85,6,0,3
C00382,2025-11-30 02:47:00,Deposit,Regular,T03,General,0.9,4,0,3
C00383,2025-11-30 02:48:00,Utility Payment,Regular,T03,General,0.9,7,3,4
C00384,2025-11-30 02:53:00,Deposit,Regular,T05,General,0.92,5,39,2
C00385,2025-11-30 02:54:00,Deposit,Regular,T01,General,0.95,6,0,2
C00386,2025-11-30 02:56:00,Deposit,Regular,T05,General,0.92,7,41,3
C00387,2025-11-30 02:58:00,Deposit,Regular,T03,General,0.9,4,0,2
C00388,2025-11-30 02:59:00,Loan Inquiry,Regular,T03,General,0.9,20,3,3
C00389,2025-11-30 03:01:00,Deposit,Regular,T05,General,0.92,5,43,2
C00390,2025-11-30 03:02:00,Deposit,Senior,T03,General,0.9,6,20,2
C00391,2025-11-30 03:06:00,New Account,Regular,T05,General,0.92,36,43,2
C00392,2025-11-30 03:12:00,Deposit,Regular,T03,General,0.9,6,16,2
C00393,2025-11-30 03:15:00,Utility Payment,Regular,T01,General,0.95,5,0,2
C00394,2025-11-30 03:17:00,Deposit,Regular,T01,General,0.95,5,3,3
C00395,2025-11-30 03:19:00,Withdrawal,Regular,T05,General,0.92,3,66,3
C00396,2025-11-30 03:25:00,Utility Payment,VIP,T03,General,0.9,8,9,2
C00397,2025-11-30 03:28:00,New Account,Regular,T03,General,0.9,26,14,2
C00398,2025-11-30 03:32:00,Utility Payment,Regular,T01,General,0.95,5,0,2
C00399,2025-11-30 03:34:00,Withdrawal,Regular,T01,General,0.95,2,3,3
C00400,2025-11-30 03:35:00,Withdrawal,Regular,T03,General,0.9,4,33,3
C00401,2025-11-30 03:40:00,Deposit,Regular,T01,General,0.95,4,0,2
C00402,2025-11-30 03:44:00,Withdrawal,Regular,T05,General,0.92,2,44,2
C00403,2025-11-30 03:51:00,Utility Payment,Regular,T03,General,0.9,4,21,2
C00404,2025-11-30 03:53:00,Deposit,Senior,T01,General,0.95,4,0,2
C00405,2025-11-30 03:54:00,Deposit,Regular,T05,General,0.92,5,36,3
C00406,2025-11-30 03:59:00,Withdrawal,Regular,T03,General,0.9,6,17,2
C00407,2025-11-30 04:00:00,Deposit,Regular,T05,General,0.92,3,35,2
C00408,2025-11-30 04:04:00,Deposit,Regular,T05,General,0.92,5,34,2
C00409,2025-11-30 04:07:00,Loan Inquiry,Regular,T05,General,0.92,17,36,2
C00410,2025-11-30 04:08:00,Deposit,Regular,T05,General,0.92,5,52,2
C00411,2025-11-30 04:12:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C00412,2025-11-30 04:13:00,Withdrawal,VIP,T01,General,0.95,5,3,3
C00413,2025-11-30 04:17:00,Deposit,Senior,T01,General,0.95,4,4,3
C00414,2025-11-30 04:20:00,Utility Payment,Regular,T05,General,0.92,7,45,3
C00415,2025-11-30 04:21:00,Deposit,Regular,T01,General,0.95,4,4,3
C00416,2025-11-30 04:21:00,Deposit,Regular,T05,General,0.92,4,51,3
C00417,2025-11-30 04:22:00,Deposit,Regular,T01,General,0.95,5,7,2
C00418,2025-11-30 04:24:00,Deposit,VIP,T03,General,0.9,4,0,2
C00419,2025-11-30 04:28:00,Loan Inquiry,Regular,T03,General,0.9,19,0,2
C00420,2025-11-30 04:32:00,Withdrawal,Regular,T03,General,0.9,4,15,3
C00421,2025-11-30 04:34:00,Utility Payment,Regular,T01,General,0.95,6,0,2
C00422,2025-11-30 04:39:00,Deposit,Regular,T01,General,0.95,5,1,3
C00423,2025-11-30 04:43:00,Deposit,VIP,T03,General,0.9,4,8,3
C00424,2025-11-30 04:47:00,Withdrawal,Regular,T03,General,0.9,3,8,2
C00425,2025-11-30 04:50:00,Deposit,Regular,T01,General,0.95,4,0,2
C00426,2025-11-30 04:51:00,Deposit,VIP,T03,General,0.9,4,7,3
C00427,2025-11-30 04:53:00,Withdrawal,Regular,T01,General,0.95,3,1,3
C00428,2025-11-30 04:57:00,Deposit,Regular,T05,General,0.92,3,19,2
C00429,2025-11-30 04:58:00,Withdrawal,Regular,T02,Accounts,0.85,5,0,2
C00430,2025-11-30 05:01:00,Withdrawal,Regular,T05,General,0.92,3,18,3
C00431,2025-11-30 05:04:00,Withdrawal,Senior,T01,General,0.95,3,0,1
C00432,2025-11-30 05:11:00,Withdrawal,Regular,T03,General,0.9,3,0,1
C00433,2025-11-30 05:17:00,Deposit,Regular,T05,General,0.92,4,5,1
C00434,2025-11-30 05:19:00,Withdrawal,Regular,T03,General,0.9,3,0,1
C00435,2025-11-30 05:24:00,New Account,Regular,T02,Accounts,0.85,35,0,1
C00436,2025-11-30 05:25:00,Deposit,Regular,T01,General,0.95,4,0,2
C00437,2025-11-30 05:26:00,Deposit,Regular,T01,General,0.95,4,3,2
C00438,2025-11-30 05:28:00,Withdrawal,Senior,T01,General,0.95,3,5,2
C00439,2025-11-30 05:29:00,Deposit,Regular,T04,Loans,0.8,6,0,2
C00440,2025-11-30 05:37:00,New Account,Regular,T01,General,0.95,31,0,1
C00441,2025-11-30 05:38:00,Deposit,Regular,T01,General,0.95,5,30,2
C00442,2025-11-30 05:41:00,Deposit,VIP,T05,General,0.92,5,0,2
C00443,2025-11-30 05:44:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C00444,2025-11-30 05:46:00,Loan Inquiry,Senior,T05,General,0.92,20,0,3
C00445,2025-11-30 05:47:00,Withdrawal,Regular,T05,General,0.92,3,19,4
C00446,2025-11-30 05:53:00,Deposit,Regular,T05,General,0.92,3,16,3
C00447,2025-11-30 05:56:00,Deposit,Regular,T01,General,0.95,6,17,3
C00448,2025-11-30 05:59:00,New Account,Regular,T03,General,0.9,30,0,2
C00449,2025-11-30 06:00:00,Loan Inquiry,Regular,T03,General,0.9,19,29,3
C00450,2025-11-30 06:06:00,Withdrawal,Regular,T05,General,0.92,3,6,3
C00451,2025-11-30 06:09:00,Deposit,Regular,T01,General,0.95,5,10,3
C00452,2025-11-30 06:11:00,Utility Payment,Regular,T03,General,0.9,8,37,3
C00453,2025-11-30 06:13:00,Utility Payment,Regular,T01,General,0.95,4,11,3
C00454,2025-11-30 06:17:00,Deposit,Regular,T04,Loans,0.8,5,0,2
C00455,2025-11-30 06:20:00,Withdrawal,Regular,T01,General,0.95,2,8,3
C00456,2025-11-30 06:21:00,Deposit,Regular,T01,General,0.95,4,9,3
C00457,2025-11-30 06:22:00,Withdrawal,Regular,T03,General,0.9,4,34,2
C00458,2025-11-30 06:28:00,Withdrawal,Regular,T03,General,0.9,6,32,2
C00459,2025-11-30 06:32:00,Deposit,Regular,T03,General,0.9,7,34,2
C00460,2025-11-30 06:34:00,Deposit,Regular,T01,General,0.95,3,0,1
C00461,2025-11-30 06:36:00,Withdrawal,Regular,T01,General,0.95,4,1,2
C00462,2025-11-30 06:37:00,New Account,Senior,T01,General,0.95,22,4,2
C00463,2025-11-30 06:39:00,Withdrawal,Regular,T05,General,0.92,3,0,2
C00464,2025-11-30 06:41:00,Deposit,Regular,T01,General,0.95,5,22,3
C00465,2025-11-30 06:47:00,Deposit,Regular,T03,General,0.9,6,26,2
C00466,2025-11-30 06:52:00,Deposit,Regular,T03,General,0.9,4,27,2
C00467,2025-11-30 06:54:00,Deposit,Regular,T03,General,0.9,7,29,2
C00468,2025-11-30 06:56:00,Deposit,Regular,T01,General,0.95,5,12,2
C00469,2025-11-30 07:01:00,Withdrawal,Regular,T03,General,0.9,4,29,2
C00470,2025-11-30 07:02:00,Deposit,Regular,T03,General,0.9,7,32,2
C00471,2025-11-30 07:03:00,Withdrawal,Regular,T05,General,0.92,4,0,2
C00472,2025-11-30 07:08:00,Utility Payment,Regular,T05,General,0.92,5,0,2
C00473,2025-11-30 07:11:00,Loan Inquiry,Regular,T05,General,0.92,23,2,3
C00474,2025-11-30 07:12:00,Utility Payment,Regular,T05,General,0.92,5,24,3
C00475,2025-11-30 07:15:00,New Account,Regular,T03,General,0.9,32,26,2
C00476,2025-11-30 07:17:00,New Account,Regular,T01,General,0.95,36,0,2
C00477,2025-11-30 07:20:00,Deposit,Regular,T01,General,0.95,4,33,3
C00478,2025-11-30 07:23:00,Deposit,Regular,T03,General,0.9,3,50,3
C00479,2025-11-30 07:25:00,Deposit,Regular,T01,General,0.95,5,32,3
C00480,2025-11-30 07:26:00,Withdrawal,Regular,T05,General,0.92,3,15,3
C00481,2025-11-30 07:27:00,Withdrawal,Regular,T03,General,0.9,4,49,3
C00482,2025-11-30 07:31:00,Deposit,Regular,T01,General,0.95,5,31,3
C00483,2025-11-30 07:32:00,New Account,Regular,T01,General,0.95,32,35,3
C00484,2025-11-30 07:36:00,Deposit,Regular,T05,General,0.92,7,8,3
C00485,2025-11-30 07:40:00,Deposit,Regular,T03,General,0.9,6,40,3
C00486,2025-11-30 07:41:00,Deposit,Regular,T03,General,0.9,4,45,3
C00487,2025-11-30 07:43:00,Withdrawal,Regular,T05,General,0.92,4,8,3
C00488,2025-11-30 07:46:00,Deposit,Regular,T03,General,0.9,6,44,3
C00489,2025-11-30 07:51:00,Deposit,Regular,T03,General,0.9,4,45,3
C00490,2025-11-30 07:57:00,Withdrawal,Regular,T05,General,0.92,5,0,2
C00491,2025-11-30 08:00:00,Withdrawal,VIP,T05,General,0.92,4,2,3
C00492,2025-11-30 08:02:00,Deposit,Regular,T01,General,0.95,5,37,3
C00493,2025-11-30 08:04:00,Loan Inquiry,Regular,T04,Loans,0.8,28,0,3
C00494,2025-11-30 08:07:00,New Account,Regular,T02,Accounts,0.85,27,0,3
C00495,2025-11-30 08:09:00,Withdrawal,Regular,T03,General,0.9,3,31,4
C00496,2025-11-30 08:12:00,Withdrawal,Regular,T01,General,0.95,4,32,4
C00497,2025-11-30 08:15:00,Deposit,Regular,T05,General,0.92,5,0,4
C00498,2025-11-30 08:16:00,Withdrawal,Regular,T03,General,0.9,4,27,5
C00499,2025-11-30 08:17:00,Utility Payment,Regular,T01,General,0.95,6,31,5
C00500,2025-11-30 08:18:00,Deposit,Senior,T05,General,0.92,3,2,5
C00501,2025-11-30 08:19:00,Withdrawal,Regular,T05,General,0.92,5,4,5
C00502,2025-11-30 08:22:00,Withdrawal,Regular,T05,General,0.92,3,6,5
C00503,2025-11-30 08:26:00,Withdrawal,Regular,T05,General,0.92,3,5,5
C00504,2025-11-30 08:29:00,Deposit,Regular,T05,General,0.92,5,5,5
C00505,2025-11-30 08:31:00,Deposit,Regular,T05,General,0.92,4,8,5
C00506,2025-11-30 08:36:00,Withdrawal,Senior,T05,General,0.92,3,7,3
C00507,2025-11-30 08:42:00,Deposit,Regular,T02,Accounts,0.85,6,0,3
C00508,2025-11-30 08:42:00,Deposit,Regular,T03,General,0.9,4,5,4
C00509,2025-11-30 08:44:00,Deposit,Regular,T04,Loans,0.8,4,0,4
C00510,2025-11-30 08:45:00,Deposit,Regular,T01,General,0.95,4,9,5
C00511,2025-11-30 08:47:00,New Account,Regular,T03,General,0.9,38,4,4
C00512,2025-11-30 08:49:00,Withdrawal,Regular,T05,General,0.92,3,0,2
C00513,2025-11-30 08:57:00,Withdrawal,Regular,T03,General,0.9,4,32,2
C00514,2025-11-30 08:58:00,Deposit,Regular,T01,General,0.95,5,0,1
C00515,2025-11-30 09:01:00,Loan Inquiry,Regular,T03,General,0.9,21,32,2
C00516,2025-11-30 09:06:00,Withdrawal,Regular,T05,General,0.92,3,0,1
C00517,2025-11-30 09:16:00,Withdrawal,Regular,T03,General,0.9,4,38,1
C00518,2025-11-30 09:20:00,Withdrawal,Regular,T05,General,0.92,4,0,1
C00519,2025-11-30 09:21:00,Deposit,Regular,T03,General,0.9,6,37,2
C00520,2025-11-30 09:22:00,Deposit,Senior,T03,General,0.9,4,42,2
C00521,2025-11-30 09:24:00,Deposit,VIP,T03,General,0.9,6,44,1
C00522,2025-11-30 09:26:00,Deposit,Regular,T05,General,0.92,7,0,1
C00523,2025-11-30 09:31:00,Withdrawal,Senior,T03,General,0.9,4,43,2
C00524,2025-11-30 09:35:00,Withdrawal,Regular,T05,General,0.92,3,0,1
C00525,2025-11-30 09:38:00,Utility Payment,Regular,T02,Accounts,0.85,8,0,1
C00526,2025-11-30 09:39:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C00527,2025-11-30 09:41:00,Withdrawal,Regular,T03,General,0.9,3,37,3
C00528,2025-11-30 09:46:00,Withdrawal,Regular,T05,General,0.92,3,0,1
C00529,2025-11-30 09:47:00,Deposit,Regular,T03,General,0.9,3,34,2
C00530,2025-11-30 09:54:00,Withdrawal,Regular,T05,General,0.92,3,0,1
C00531,2025-11-30 09:57:00,Withdrawal,VIP,T05,General,0.92,2,0,1
C00532,2025-11-30 10:01:00,Deposit,Regular,T01,General,0.95,5,0,1
C00533,2025-11-30 10:07:00,Withdrawal,Regular,T05,General,0.92,4,0,1
C00534,2025-11-30 10:09:00,New Account,Regular,T05,General,0.92,30,2,2
C00535,2025-11-30 10:11:00,Deposit,Regular,T03,General,0.9,4,13,2
C00536,2025-11-30 10:13:00,Loan Inquiry,Regular,T05,General,0.92,11,28,2
C00537,2025-11-30 10:15:00,Withdrawal,Regular,T05,General,0.92,4,37,2
C00538,2025-11-30 10:17:00,New Account,Regular,T01,General,0.95,25,0,2
C00539,2025-11-30 10:21:00,Deposit,Regular,T03,General,0.9,4,7,3
C00540,2025-11-30 10:22:00,Withdrawal,Regular,T03,General,0.9,3,10,3
C00541,2025-11-30 10:26:00,Withdrawal,Regular,T01,General,0.95,3,16,3
C00542,2025-11-30 10:31:00,Withdrawal,Regular,T03,General,0.9,4,4,3
C00543,2025-11-30 10:34:00,Deposit,Regular,T05,General,0.92,4,22,3
C00544,2025-11-30 10:36:00,Deposit,Regular,T05,General,0.92,4,24,3
C00545,2025-11-30 10:42:00,Loan Inquiry,Regular,T03,General,0.9,18,0,2
C00546,2025-11-30 10:44:00,Deposit,Regular,T04,Loans,0.8,5,0,3
C00547,2025-11-30 10:47:00,Deposit,Regular,T04,Loans,0.8,5,2,3
C00548,2025-11-30 10:51:00,Utility Payment,Regular,T04,Loans,0.8,6,3,3
C00549,2025-11-30 10:54:00,Deposit,Regular,T05,General,0.92,5,10,3
C00550,2025-11-30 10:57:00,Withdrawal,Regular,T01,General,0.95,3,0,3
C00551,2025-11-30 11:00:00,Utility Payment,Regular,T05,General,0.92,5,9,1
C00552,2025-11-30 11:02:00,Withdrawal,Regular,T03,General,0.9,2,0,1
C00553,2025-11-30 11:07:00,Withdrawal,Regular,T02,Accounts,0.85,4,0,1
C00554,2025-11-30 11:09:00,Deposit,Senior,T01,General,0.95,4,0,2
C00555,2025-11-30 11:11:00,Loan Inquiry,Regular,T04,Loans,0.8,21,0,2
C00556,2025-11-30 11:14:00,Deposit,Regular,T05,General,0.92,4,0,1
C00557,2025-11-30 11:18:00,Deposit,Regular,T05,General,0.92,7,0,1
C00558,2025-11-30 11:20:00,Loan Inquiry,Regular,T04,Loans,0.8,21,12,2
C00559,2025-11-30 11:22:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C00560,2025-11-30 11:24:00,Utility Payment,Regular,T02,Accounts,0.85,8,0,3
C00561,2025-11-30 11:27:00,Utility Payment,Regular,T05,General,0.92,5,0,2
C00562,2025-11-30 11:27:00,Deposit,Regular,T03,General,0.9,6,0,3
C00563,2025-11-30 11:28:00,Deposit,Regular,T01,General,0.95,5,0,4
C00564,2025-11-30 11:32:00,Utility Payment,Senior,T01,General,0.95,6,1,3
C00565,2025-11-30 11:35:00,Deposit,Senior,T01,General,0.95,4,4,2
C00566,2025-11-30 11:36:00,Withdrawal,Regular,T01,General,0.95,2,7,2
C00567,2025-11-30 11:37:00,Utility Payment,Regular,T01,General,0.95,6,8,2
C00568,2025-11-30 11:37:00,Utility Payment,Regular,T01,General,0.95,6,14,2
C00569,2025-11-30 11:39:00,Withdrawal,Senior,T03,General,0.9,4,0,2
C00570,2025-11-30 11:42:00,Loan Inquiry,Regular,T01,General,0.95,22,15,3
C00571,2025-11-30 11:45:00,Withdrawal,Regular,T03,General,0.9,4,0,2
C00572,2025-11-30 11:49:00,Deposit,Regular,T03,General,0.9,4,0,2
C00573,2025-11-30 11:50:00,Deposit,Regular,T05,General,0.92,5,0,3
C00574,2025-11-30 11:55:00,Deposit,Regular,T05,General,0.92,5,0,1
C00575,2025-11-30 11:58:00,Withdrawal,VIP,T01,General,0.95,3,21,2
C00576,2025-11-30 11:59:00,Deposit,Regular,T05,General,0.92,5,1,2
C00577,2025-11-30 12:02:00,Deposit,Regular,T05,General,0.92,4,3,2
C00578,2025-11-30 12:07:00,Deposit,Regular,T03,General,0.9,6,0,2
C00579,2025-11-30 12:09:00,Withdrawal,Senior,T03,General,0.9,3,4,2
C00580,2025-11-30 12:11:00,Deposit,Regular,T03,General,0.9,4,5,2
C00581,2025-11-30 12:14:00,Deposit,Regular,T01,General,0.95,4,8,2
C00582,2025-11-30 12:19:00,Deposit,Regular,T01,General,0.95,5,7,2
C00583,2025-11-30 12:19:00,Deposit,Regular,T01,General,0.95,5,12,2
C00584,2025-11-30 12:24:00,Withdrawal,Senior,T01,General,0.95,4,12,1
C00585,2025-11-30 12:28:00,Utility Payment,Regular,T03,General,0.9,9,0,1
C00586,2025-11-30 12:30:00,Withdrawal,Regular,T01,General,0.95,4,10,2
C00587,2025-11-30 12:33:00,Deposit,Regular,T01,General,0.95,5,11,2
C00588,2025-11-30 12:34:00,Deposit,VIP,T05,General,0.92,5,0,2
C00589,2025-11-30 12:36:00,Deposit,Regular,T05,General,0.92,5,3,3
C00590,2025-11-30 12:40:00,Withdrawal,Regular,T03,General,0.9,3,0,2
C00591,2025-11-30 12:43:00,Loan Inquiry,Regular,T01,General,0.95,18,6,2
C00592,2025-11-30 12:47:00,Withdrawal,Regular,T05,General,0.92,4,0,1
C00593,2025-11-30 12:48:00,Deposit,Regular,T01,General,0.95,5,19,2
C00594,2025-11-30 12:49:00,New Account,Regular,T01,General,0.95,31,23,2
C00595,2025-11-30 12:53:00,Deposit,Regular,T03,General,0.9,4,0,1
C00596,2025-11-30 12:55:00,Deposit,Regular,T01,General,0.95,5,48,2
C00597,2025-11-30 13:03:00,Deposit,Regular,T03,General,0.9,7,0,1
C00598,2025-11-30 13:04:00,Withdrawal,Regular,T05,General,0.92,3,0,2
C00599,2025-11-30 13:10:00,Utility Payment,Regular,T05,General,0.92,5,0,1
C00600,2025-11-30 13:13:00,Utility Payment,Regular,T05,General,0.92,7,2,2
C00601,2025-11-30 13:20:00,Withdrawal,Regular,T05,General,0.92,4,2,2
C00602,2025-11-30 13:23:00,Loan Inquiry,Regular,T04,Loans,0.8,18,0,2
C00603,2025-11-30 13:25:00,Deposit,Regular,T03,General,0.9,6,0,3
C00604,2025-11-30 13:25:00,Deposit,Senior,T05,General,0.92,5,1,4
C00605,2025-11-30 13:26:00,Deposit,Regular,T05,General,0.92,5,5,4
C00606,2025-11-30 13:30:00,Utility Payment,Regular,T04,Loans,0.8,9,11,4
C00607,2025-11-30 13:33:00,Deposit,Regular,T05,General,0.92,4,3,3
C00608,2025-11-30 13:34:00,Deposit,Regular,T03,General,0.9,6,0,3
C00609,2025-11-30 13:36:00,New Account,Regular,T02,Accounts,0.85,33,0,4
C00610,2025-11-30 13:37:00,Deposit,Regular,T05,General,0.92,5,3,5
C00611,2025-11-30 13:38:00,Withdrawal,Regular,T04,Loans,0.8,5,12,5
C00612,2025-11-30 13:44:00,Deposit,Regular,T04,Loans,0.8,6,11,4
C00613,2025-11-30 13:47:00,New Account,Regular,T03,General,0.9,31,0,3
C00614,2025-11-30 13:48:00,Withdrawal,Regular,T01,General,0.95,3,0,3
C00615,2025-11-30 13:49:00,Withdrawal,Regular,T05,General,0.92,4,0,4
C00616,2025-11-30 13:50:00,Utility Payment,Regular,T03,General,0.9,7,28,5
C00617,2025-11-30 13:52:00,Deposit,Regular,T05,General,0.92,5,1,4
C00618,2025-11-30 13:53:00,Withdrawal,Regular,T03,General,0.9,3,32,4
C00619,2025-11-30 13:55:00,Withdrawal,Senior,T05,General,0.92,5,3,4
C00620,2025-11-30 13:57:00,Withdrawal,Senior,T01,General,0.95,4,0,4
C00621,2025-11-30 14:01:00,Withdrawal,Regular,T03,General,0.9,3,27,3
C00622,2025-11-30 14:07:00,Withdrawal,Regular,T03,General,0.9,3,24,2
C00623,2025-11-30 14:08:00,Deposit,Regular,T01,General,0.95,5,0,2
C00624,2025-11-30 14:12:00,Deposit,Regular,T05,General,0.92,4,0,2
C00625,2025-11-30 14:15:00,New Account,Regular,T03,General,0.9,38,19,2
C00626,2025-11-30 14:17:00,Loan Inquiry,Regular,T03,General,0.9,18,55,1
C00627,2025-11-30 14:21:00,Deposit,Regular,T03,General,0.9,4,69,1
C00628,2025-11-30 14:27:00,Deposit,Senior,T03,General,0.9,6,67,1
C00629,2025-11-30 14:31:00,Deposit,Regular,T03,General,0.9,4,69,1
C00630,2025-11-30 14:34:00,Withdrawal,Regular,T05,General,0.92,5,0,1
C00631,2025-11-30 14:37:00,Deposit,Regular,T01,General,0.95,4,0,2
C00632,2025-11-30 14:40:00,Deposit,Senior,T01,General,0.95,5,1,2
C00633,2025-11-30 14:43:00,Withdrawal,Regular,T01,General,0.95,3,3,2
C00634,2025-11-30 14:45:00,Withdrawal,Regular,T01,General,0.95,3,4,2
C00635,2025-11-30 14:49:00,Withdrawal,VIP,T04,Loans,0.8,4,0,2
C00636,2025-11-30 14:53:00,Loan Inquiry,Regular,T02,Accounts,0.85,27,0,1
C00637,2025-11-30 14:54:00,Withdrawal,Regular,T02,Accounts,0.85,5,26,2
C00638,2025-11-30 14:54:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C00639,2025-11-30 14:58:00,Deposit,Regular,T04,Loans,0.8,6,0,2
C00640,2025-11-30 14:59:00,Deposit,Regular,T04,Loans,0.8,6,5,3
C00641,2025-11-30 15:03:00,Withdrawal,VIP,T03,General,0.9,3,41,3
C00642,2025-11-30 15:04:00,Loan Inquiry,Regular,T05,General,0.92,15,0,3
C00643,2025-11-30 15:06:00,Deposit,Regular,T04,Loans,0.8,5,4,4
C00644,2025-11-30 15:09:00,Deposit,Regular,T01,General,0.95,5,0,4
C00645,2025-11-30 15:11:00,Withdrawal,Regular,T02,Accounts,0.85,5,14,5
C00646,2025-11-30 15:16:00,Withdrawal,Regular,T03,General,0.9,4,31,3
C00647,2025-11-30 15:19:00,Utility Payment,Regular,T03,General,0.9,6,32,2
C00648,2025-11-30 15:19:00,Withdrawal,Regular,T05,General,0.92,3,0,2
C00649,2025-11-30 15:22:00,Withdrawal,Regular,T05,General,0.92,3,0,2
C00650,2025-11-30 15:26:00,Deposit,VIP,T01,General,0.95,5,0,2
C00651,2025-11-30 15:31:00,Withdrawal,Regular,T05,General,0.92,4,0,1
C00652,2025-11-30 15:33:00,Deposit,Regular,T04,Loans,0.8,5,0,2
C00653,2025-11-30 15:36:00,Deposit,Regular,T03,General,0.9,4,21,2
